id,start,availability,production,quality,c1,c2,c3,c4,c5
,5624,83,74,81,0,22,6,14,0
,5632,90,80,87,0,5,8,18,0
,5640,92,82,90,0,8,12,4,0
,5648,86,77,82,0,20,6,16,0
,5656,82,74,80,0,31,6,17,0
,5664,87,78,83,0,23,8,8,0
,5672,91,81,87,0,16,12,0,0
,5680,91,81,87,0,7,14,5,0
,5688,79,71,74,0,27,10,25,0
,5696,78,70,76,0,28,11,25,0
,5704,90,79,86,0,15,6,10,0
,5712,95,86,92,4,8,3,0,4
,5720,91,82,89,0,7,5,13,0
,5728,80,72,78,0,32,8,11,0
,5736,79,71,77,0,28,10,16,0
,5744,83,75,81,0,17,5,23,0
,5752,84,76,82,0,21,3,22,0
,5760,80,72,79,0,31,6,15,0
,5768,89,80,86,0,13,0,13,0
,5776,88,80,87,0,10,0,21,0
,5784,79,71,78,0,16,0,41,0
,5792,82,74,81,0,6,0,31,0
,5800,85,76,84,0,9,0,20,0
,5808,82,73,81,0,21,0,25,0
,5816,84,76,83,0,21,0,12,0
,5824,72,64,71,0,28,0,48,0
,5832,79,71,77,0,24,3,28,0
,5840,86,78,85,0,18,8,8,0
,5848,84,76,82,0,10,1,35,0
,5856,81,73,80,0,16,0,32,0
,5864,80,72,78,0,18,0,25,0
,5872,77,69,75,0,29,11,16,0
,5880,82,73,80,2,21,4,18,2
,5888,86,77,84,0,21,0,16,0
,5896,93,84,92,0,4,0,12,0
,5904,79,71,79,0,13,0,40,0
,5912,74,66,73,0,19,0,42,0
,5920,76,68,75,0,33,0,22,0
,5928,85,76,84,0,20,7,8,0
,5936,90,81,87,0,3,8,8,0
,5944,82,74,79,0,1,9,22,0
,5952,78,69,74,0,6,9,26,0
,5960,78,70,75,0,13,1,37,0
,5968,77,69,75,0,15,7,39,0
,5976,91,81,88,0,7,0,10,0
,5984,84,75,82,0,20,0,15,0
,5992,79,71,78,0,20,0,27,0
,6000,86,78,85,0,10,0,13,0
,6008,78,70,77,0,28,2,10,0
,6016,83,74,81,0,15,11,11,0
,6024,78,70,75,0,36,3,19,0
,6032,78,71,76,0,30,0,35,0
,6040,89,80,88,0,15,2,15,0
,6048,89,80,87,4,14,9,7,4
,6056,90,81,88,0,3,8,19,0
,6064,89,79,86,0,6,10,12,0
,6072,83,74,80,0,14,5,24,0
,6080,91,81,87,0,6,3,15,0
,6088,80,72,78,0,22,26,11,0
,6096,84,74,78,0,22,13,12,0
,6104,80,72,77,0,26,15,17,0
,6112,87,77,82,0,14,9,16,0
,6120,83,74,79,0,11,2,38,0
,6128,88,79,86,0,1,0,36,0
,6136,93,84,91,0,0,0,20,0
,6144,94,85,93,0,10,5,2,0
,6152,95,85,92,0,15,0,0,0
,6160,85,77,84,0,25,0,12,0
,6168,72,65,71,0,30,0,26,0
,6176,76,68,74,0,9,11,25,0
,6184,78,70,76,0,5,14,25,0
,6192,79,70,75,0,3,20,30,0
,6200,92,82,87,0,0,14,11,0
,6208,91,80,87,0,9,10,9,0
,6216,92,83,89,2,10,1,13,2
,6224,92,82,89,0,8,3,14,0
,6232,78,69,76,0,36,6,24,0
,6240,87,78,84,0,17,2,19,0
,6248,90,80,87,0,5,5,20,0
,6256,86,78,84,0,0,7,34,0
,6264,86,77,83,0,8,5,22,0
,6272,73,65,69,0,29,13,32,0
,6280,80,72,77,0,19,15,25,0
,6288,88,78,83,0,10,10,16,0
,6296,85,76,81,0,14,18,13,0
,6304,83,73,78,0,15,14,22,0
,6312,87,77,83,0,13,1,25,0
,6320,80,72,79,0,23,2,28,0
,6328,84,75,82,0,17,5,17,0
,6336,91,81,89,0,5,5,13,0
,6344,90,80,88,0,10,3,8,0
,6352,81,73,79,0,16,7,18,0
,6360,76,67,73,0,29,6,21,0
,6368,84,76,82,0,25,4,4,0
,6376,87,77,84,0,18,0,11,0
,6384,83,74,82,4,21,6,15,4
,6392,92,82,89,0,8,3,5,0
,6400,90,81,88,0,0,10,8,0
,6408,78,70,75,0,31,14,4,0
,6416,76,68,74,0,31,8,16,0
,6424,84,76,81,0,10,0,24,0
,6432,87,79,85,0,20,0,5,0
,6440,85,76,84,0,19,0,10,0
,6448,84,76,83,0,7,8,23,0
,6456,86,77,83,0,11,12,17,0
,6464,81,72,78,0,20,8,16,0
,6472,81,73,77,0,22,12,8,0
,6480,82,73,78,0,23,8,13,0
,6488,71,63,69,0,57,8,16,0
,6496,78,71,77,0,28,6,28,0
,6504,84,75,82,0,16,0,23,0
,6512,95,86,94,0,6,0,0,0
,6520,94,85,93,0,9,0,0,0
,6528,82,73,81,0,26,8,7,0
,6536,84,75,80,0,27,4,9,0
,6544,75,67,72,0,38,14,13,0
,6552,79,70,74,2,28,9,15,2
,6560,88,79,85,0,18,1,12,0
,6568,98,88,97,0,1,4,0,0
,6576,97,87,94,0,5,2,3,0
,6584,93,83,90,0,1,9,11,0
,6592,81,73,78,0,21,24,10,0
,6600,88,79,84,0,16,12,8,0
,6608,85,75,80,0,17,0,20,0
,6616,74,67,73,0,26,14,20,0
,6624,81,73,79,0,8,15,21,0
,6632,85,75,81,0,6,4,22,0
,6640,85,77,83,0,12,0,15,0
,6648,84,75,83,0,21,8,8,0
,6656,91,81,88,0,21,6,0,0
,6664,88,79,87,0,17,8,10,0
,6672,87,78,84,0,10,1,27,0
,6680,91,82,90,0,7,7,12,0
,6688,84,75,82,0,9,4,33,0
,6696,81,73,78,0,15,10,26,0
,6704,82,74,80,0,7,19,18,0
,6712,78,70,74,0,6,6,45,0
,6720,86,77,83,4,10,0,20,4
,6728,93,83,91,0,1,9,8,0
,6736,86,77,82,0,10,7,17,0
,6744,85,76,81,0,13,7,19,0
,6752,84,75,80,0,22,6,16,0
,6760,79,71,77,0,20,12,21,0
,6768,80,71,77,0,19,9,23,0
,6776,81,72,77,0,19,6,23,0
,6784,88,78,85,0,18,6,5,0
,6792,84,75,81,0,14,7,19,0
,6800,84,75,81,0,13,3,24,0
,6808,89,80,88,0,14,0,12,0
,6816,79,72,78,0,28,0,26,0
,6824,75,67,74,0,42,0,25,0
,6832,88,78,85,0,5,10,13,0
,6840,89,78,85,0,12,12,0,0
,6848,83,75,81,0,10,4,27,0
,6856,85,76,83,0,1,0,36,0
,6864,86,77,84,0,10,10,19,0
,6872,84,75,81,0,11,12,25,0
,6880,88,78,83,0,5,15,8,0
,6888,82,73,78,2,29,14,3,2
,6896,91,81,87,0,13,4,11,0
,6904,86,77,84,0,11,4,26,0
,6912,79,70,75,0,30,9,23,0
,6920,84,76,82,0,5,14,26,0
,6928,82,73,79,0,8,7,29,0
,6936,84,75,80,0,12,0,20,0
,6944,86,77,84,0,17,7,5,0
,6952,86,78,84,0,3,13,16,0
,6960,87,78,83,0,11,4,15,0
,6968,80,72,78,0,14,12,25,0
,6976,83,74,79,0,3,9,37,0
,6984,81,73,78,0,16,4,32,0
,6992,83,75,82,0,5,16,19,0
,7000,87,77,82,0,0,8,14,0
,7008,89,79,84,0,0,9,16,0
,7016,89,79,85,0,13,2,11,0
,7024,85,76,83,0,23,4,10,0
,7032,88,78,86,0,6,8,23,0
,7040,79,71,75,0,26,13,17,0
,7048,82,72,78,0,11,15,20,0
,7056,85,75,80,4,15,13,9,4
,7064,89,80,85,0,22,10,2,0
,7072,88,79,84,0,16,5,14,0
,7080,87,78,83,0,18,2,19,0
,7088,90,81,88,0,5,13,12,0
,7096,84,75,81,0,5,18,25,0
,7104,79,70,73,0,26,0,37,0
,7112,84,76,82,0,23,2,22,0
,7120,88,79,85,0,9,3,17,0
,7128,88,79,86,0,10,4,18,0
,7136,90,81,87,0,8,3,20,0
,7144,93,83,91,0,16,0,6,0
,7152,87,78,85,0,14,11,14,0
,7160,82,74,81,0,17,10,20,0
,7168,88,79,85,0,0,1,14,0
,7176,80,72,78,0,13,6,19,0
,7184,79,71,76,0,28,8,17,0
,7192,94,84,91,0,10,0,7,0
,7200,90,82,89,0,8,8,5,0
,7208,91,81,87,0,6,6,8,0
,7216,87,77,83,0,6,16,16,0
,7224,81,72,78,2,23,15,15,2
,7232,90,80,86,0,17,5,1,0
,7240,84,75,81,0,29,6,8,0
,7248,91,81,87,0,15,5,4,0
,7256,83,74,80,0,1,18,8,0
,7264,77,68,71,0,10,14,20,0
,7272,74,66,70,0,8,0,53,0
,7280,81,73,79,0,9,0,41,0
,7288,88,79,87,0,6,0,30,0
,7296,90,80,88,0,1,0,24,0
,7304,85,77,83,0,8,6,21,0
,7312,73,65,71,0,20,7,44,0
,7320,80,71,77,0,29,8,16,0
,7328,92,83,89,0,9,6,8,0
,7336,87,78,84,0,10,0,28,0
,7344,87,78,85,0,13,2,24,0
,7352,89,80,87,0,17,6,10,0
,7360,91,82,89,0,26,0,0,0
,7368,87,78,85,0,20,6,13,0
,7376,91,81,88,0,10,7,11,0
,7384,86,77,82,0,13,12,9,0
,7392,80,72,77,4,24,6,16,4
,7400,84,76,82,0,17,10,12,0
,7408,83,74,80,0,9,5,24,0
,7416,80,72,78,0,0,6,25,0
,7424,70,62,66,0,6,20,26,0
,7432,81,72,77,0,1,10,5,0
,7440,85,77,82,0,12,6,0,0
,7448,83,74,80,0,31,2,4,0
,7456,82,74,79,0,23,10,13,0
,7464,85,76,81,0,14,17,8,0
,7472,84,75,79,0,24,7,15,0
,7480,87,78,84,0,14,7,18,0
,7488,87,78,83,0,9,8,22,0
,7496,84,74,80,0,17,8,23,0
,7504,83,74,80,0,7,15,27,0
,7512,87,78,84,0,14,0,25,0
,7520,86,77,85,0,16,0,25,0
,7528,82,74,81,0,13,0,30,0
,7536,82,74,81,0,13,0,20,0
,7544,79,71,78,0,22,0,24,0
,7552,79,72,78,0,28,0,22,0
,7560,83,74,81,2,38,0,5,2
,7568,78,70,76,0,34,7,17,0
,7576,81,72,79,0,14,5,29,0
,7584,85,76,83,0,13,0,24,0
,7592,90,81,88,0,15,6,3,0
,7600,89,79,86,0,20,10,4,0
,7608,82,73,79,0,31,7,14,0
,7616,82,73,80,0,37,8,8,0
,7624,88,78,84,0,23,11,1,0
,7632,86,77,82,0,15,20,6,0
,7640,91,81,87,0,11,8,8,0
,7648,90,80,87,0,17,1,2,0
,7656,90,81,87,0,7,1,6,0
,7664,93,83,91,0,0,10,2,0
,7672,80,71,77,0,0,19,31,0
,7680,74,66,69,0,14,13,36,0
,7688,78,69,72,0,8,9,32,0
,7696,78,69,73,0,8,20,25,0
,7704,83,74,80,0,11,25,8,0
,7712,91,79,85,0,17,11,0,0
,7720,89,80,86,0,32,0,2,0
,7728,91,81,89,4,16,0,8,4
,7736,82,74,81,0,30,0,20,0
,7744,84,76,83,0,29,0,10,0
,7752,86,77,85,0,17,0,17,0
,7760,83,74,81,0,27,6,10,0
,7768,90,80,87,0,10,10,3,0
,7776,91,82,88,0,12,0,7,0
,7784,81,73,80,0,22,0,27,0
,7792,80,72,79,0,30,0,28,0
,7800,84,75,81,0,9,16,23,0
,7808,83,73,78,0,19,16,16,0
,7816,89,78,85,0,20,4,10,0
,7824,83,74,81,0,39,5,6,0
,7832,81,73,79,0,44,0,11,0
,7840,92,82,90,0,9,0,16,0
,7848,84,75,82,0,17,3,27,0
,7856,84,76,82,0,12,19,17,0
,7864,90,80,85,0,3,15,11,0
,7872,85,76,81,0,4,12,28,0
,7880,84,75,81,0,23,4,19,0
,7888,82,74,79,0,22,6,21,0
,7896,72,65,70,2,29,20,26,2
,7904,82,73,78,0,15,7,26,0
,7912,93,84,90,0,2,0,18,0
,7920,88,78,85,0,16,6,13,0
,7928,81,73,79,0,17,18,21,0
,7936,79,70,75,0,24,11,28,0
,7944,87,78,84,0,20,1,18,0
,7952,85,77,84,0,32,0,12,0
,7960,95,87,94,0,7,0,7,0
,7968,89,79,86,0,10,2,14,0
,7976,86,77,85,0,9,8,17,0
,7984,75,67,71,0,20,11,28,0
,7992,78,69,74,0,14,16,28,0
,8000,85,75,79,0,27,3,14,0
,8008,89,80,87,0,10,8,14,0
,8016,91,81,89,0,13,11,3,0
,8024,88,79,85,0,16,5,14,0
,8032,90,79,86,0,22,0,8,0
,8040,93,84,91,0,5,8,0,0
,8048,84,75,81,0,10,9,14,0
,8056,83,74,80,0,17,4,9,0
,8064,72,65,69,4,32,14,16,4
,8072,81,72,75,0,21,11,6,0
,8080,83,74,80,0,18,15,4,0
,8088,85,75,80,0,10,2,16,0
,8096,77,69,75,0,5,6,41,0
,8104,83,75,81,0,0,0,37,0
,8112,88,78,86,0,6,0,23,0
,8120,87,78,85,0,18,7,7,0
,8128,86,77,84,0,18,5,11,0
,8136,83,75,82,0,16,0,31,0
,8144,82,73,80,0,13,3,30,0
,8152,77,68,74,0,16,3,42,0
,8160,93,84,91,0,0,1,17,0
,8168,86,76,83,0,0,4,26,0
,8176,81,73,79,0,1,14,25,0
,8184,78,70,76,0,14,10,33,0
,8192,82,73,78,0,11,11,32,0
,8200,89,79,85,0,13,12,5,0
,8208,81,72,77,0,26,10,13,0
,8216,82,73,79,0,20,7,16,0
,8224,81,72,78,0,19,3,17,0
,8232,76,69,75,2,29,0,23,2
,8240,87,79,85,0,15,6,2,0
,8248,90,80,87,0,6,3,14,0
,8256,92,82,89,0,15,0,10,0
,8264,82,73,80,0,29,0,25,0
,8272,82,74,80,0,16,6,31,0
,8280,82,74,81,0,20,14,12,0
,8288,92,82,88,0,13,0,3,0
,8296,89,80,86,0,9,2,8,0
,8304,74,66,73,0,10,10,29,0
,8312,70,62,66,0,14,16,35,0
,8320,72,63,68,0,10,15,34,0
,8328,76,68,72,0,18,2,29,0
,8336,85,77,83,0,10,2,16,0
,8344,84,76,83,0,14,6,10,0
,8352,90,81,88,0,13,0,12,0
,8360,85,76,83,0,29,4,12,0
,8368,88,79,86,0,23,2,10,0
,8376,90,81,89,0,19,0,10,0
,8384,89,80,88,0,21,0,11,0
,8392,84,75,83,0,6,0,33,0
,8400,85,76,84,4,4,3,24,4
,8408,83,75,81,0,24,6,13,0
,8416,85,77,83,0,18,1,20,0
,8424,80,71,77,0,2,13,29,0
,8432,83,74,80,0,13,13,7,0
,8440,81,72,77,0,23,4,13,0
,8448,81,73,79,0,14,13,23,0
,8456,92,82,87,0,8,1,10,0
,8464,75,67,73,0,21,7,33,0
,8472,71,64,69,0,22,3,44,0
,8480,89,79,87,0,15,0,14,0
,8488,90,81,88,0,4,10,16,0
,8496,92,82,89,0,6,10,5,0
,8504,97,86,93,0,0,0,2,0
,8512,90,81,88,0,8,0,15,0
,8520,86,78,85,0,10,2,20,0
,8528,72,64,70,0,30,11,28,0
,8536,75,67,70,0,23,4,32,0
,8544,78,70,75,0,10,16,23,0
,8552,84,75,80,0,11,1,18,0
,8560,91,81,87,0,1,9,12,0
,8568,79,71,76,2,8,10,34,2
,8576,83,74,80,0,6,11,26,0
,8584,83,74,81,0,33,4,5,0
,8592,84,76,83,0,23,8,8,0
,8600,86,77,84,0,22,0,18,0
,8608,82,73,81,0,20,3,23,0
,8616,85,76,83,0,18,3,14,0
,8624,86,77,83,0,20,12,2,0
,8632,96,85,93,0,1,6,1,0
,8640,90,80,87,0,7,0,24,0
,8648,85,77,83,0,8,7,29,0
,8656,88,78,85,0,5,8,24,0
,8664,74,66,71,0,15,7,40,0
,8672,75,67,71,0,15,7,27,0
,8680,79,71,76,0,18,13,14,0
,8688,84,75,81,0,17,4,10,0
,8696,92,82,90,0,12,0,2,0
,8704,88,79,86,0,25,5,5,0
,8712,89,80,86,0,13,4,16,0
,8720,88,79,85,0,15,7,9,0
,8728,86,77,83,0,14,8,11,0
,8736,76,68,74,4,19,15,18,4
,8744,81,72,76,0,27,8,12,0
,8752,86,78,83,0,9,13,11,0
